num_bellpairs,cnot_err_prob,meas_err_prob,coherence_time,fidelity_mean,fidelity_std,fidelity_analytical
10000,0.515625,0.0,9728,0.5080394399999999,0.010879314563261785,0.5115010023427542
10000,0.539063,0.0,9728,0.49545984000000004,0.010402767065276427,0.49697285895215404
10000,0.5625,0.0,9728,0.4801466,0.00952191678182497,0.48244533541578155
10000,0.585938,0.0,9728,0.46646139999999997,0.010103498827633917,0.4679171920251813
10000,0.609375,0.0,9728,0.45040776,0.011202170458549543,0.4533896684888088
10000,0.632812,0.0,9728,0.43297292000000004,0.010335105924643444,0.43886214495243636
10000,0.65625,0.0,9728,0.42012864,0.010764029386358993,0.4243340015618361
10000,0.679688,0.0,9728,0.40577816,0.010432027107633489,0.40980585817123594
10000,0.703125,0.0,9728,0.39101564000000005,0.0090730798690632,0.39527833463486345
10000,0.726562,0.0,9728,0.37535988000000003,0.010142137866623584,0.38075081109849096
10000,0.75,0.0,9728,0.36191120000000004,0.012897636806795265,0.36622266770789075
10000,0.773438,0.0,9728,0.34801808,0.012644175632820037,0.3516945243172906
10000,0.796875,0.0,9728,0.33704715999999996,0.013995459299872939,0.3371670007809181
10000,0.820312,0.0,9728,0.326517,0.017131616215640605,0.3226394772445456
10000,0.84375,0.0,9728,0.31377012,0.015980370349450605,0.3081113338539454
10000,0.867188,0.0,9728,0.29775308,0.016672339722834346,0.29358319046334513
10000,0.890625,0.0,9728,0.28258636,0.0145607400110846,0.27905566692697265
10000,0.914063,0.0,9728,0.26989167999999997,0.011715690210038843,0.2645275235363725
10000,0.9375,0.0,9728,0.25408472,0.010237692484227094,0.25
10000,0.0,0.0,29723,0.9318898,0.004371766681788963,0.931196336753804
10000,0.0,0.025,29723,0.8858023200000001,0.005836314643471514,0.8863509112508452
10000,0.0,0.05,29723,0.84425592,0.008296785917064516,0.8426408129758094
10000,0.0,0.075,29723,0.7998707999999999,0.012006208284050385,0.8000660419286967
10000,0.0,0.1,29723,0.7578878400000001,0.008885954601189452,0.7586265981095069
10000,0.0,0.125,29723,0.7179711599999998,0.009358859283823006,0.7183224815182402
10000,0.0,0.15,29723,0.6759841599999998,0.010759475439555593,0.6791536921548964
10000,0.0,0.175,29723,0.6401598,0.01280306116520577,0.6411202300194757
10000,0.0,0.2,29723,0.6014661199999999,0.013860848843617041,0.6042220951119781
10000,0.0,0.225,29723,0.5631164,0.010372508460348439,0.5684592874324034
10000,0.0,0.25,29723,0.5291157599999999,0.010202549607936252,0.5338318069807517
10000,0.0,0.275,29723,0.49578479999999997,0.011810578251719935,0.5003396537570229
10000,0.0,0.3,29723,0.46314343999999996,0.01117349246056935,0.46798282776121725
10000,0.0,0.325,29723,0.4347352,0.01467029003666935,0.43676132899333464
10000,0.0,0.35,29723,0.40842148,0.013324677668506667,0.40667515745337496
10000,0.0,0.375,29723,0.37844984000000004,0.017184763390119748,0.37772431314133825
10000,0.0,0.4,29723,0.35064220000000007,0.015474534177156996,0.3499087960572245
10000,0.0,0.425,29723,0.32706116,0.01077794410332508,0.32322860620103383
10000,0.0,0.45,29723,0.29650508,0.011038740993138663,0.29768374357276634
10000,0.0,0.475,29723,0.27093656,0.012644920675370009,0.27327420817242165
10000,0.0,0.5,29723,0.2431392,0.011843450476951387,0.25
10000,0.0,0.525,29723,0.22309152000000002,0.011920851926334795,0.22786111905550135
10000,0.0,0.55,29723,0.20842620000000003,0.01276182326472201,0.20685756533892571
10000,0.0,0.575,29723,0.18545208,0.011020832294958488,0.18698933885027316
10000,0.0,0.6,29723,0.16974895999999998,0.01207237711630978,0.16825643958954353
10000,0.0,0.625,29723,0.15003572,0.013597108573575488,0.15065886755673694
10000,0.0,0.65,29723,0.13364452,0.014352267968847294,0.13419662275185332
10000,0.0,0.675,29723,0.11613740799999998,0.01208618216307929,0.1188697051748927
10000,0.0,0.7,29723,0.10297274,0.011991264318427812,0.10467811482585516
